lili,t,vt,reduce,shorten,shrink,lessen
linja,i,n,long and flexible thing,cord,hair,rope,thread,string,yarn,chain
lipu,i,n,document,book,card,paper,record,website,ticket
lipu,adj,flat
loje,i,adj,red,reddish
lon,prep,prep,at
lon,t,vt,bring out,realize
lon,i,vi,exist,be there
lon,i,adj,real,true,present,existent
luka,i,n,arm,hand,paw,tactile organ
luka,i,num,five
lukin,i,n,eye
lukin,i,vi,look,see,examine,observe,read,watch,watch out,pay attention
lukin,t,vt,see,seek,examine,read,watch,pay attention to,observe
lukin,t,vp,look (for),look (at)
lukin,prev,vt,try (to)
lukin,i,adj,visual
lukin,i,adv,visually
oko,alt,lukin
lupa,i,n,door,hole,orifice,window
ma,i,n,land,earth,outdoors,world,country,territory,soil,place
mama,i,n,parent,ancestor,creator,originator,caretaker,sustainer
mama,i,adj,parental,maternal,paternal,motherly
mani,i,n,money,cash,savings,(material) wealth,large domesticated animal,capital
meli,i,n,woman,female,feminine person,wife
meli,i,adj,female,feminine
mi,i,pnin,I
mi,i,pnpn,we
mi,i,pnio,me,myself
mi,i,pnpo,us,ourselves
mi,i,adj,of mine,of ours
mi,i,d,my,our
mije,i,n,man,male,masculine person,husband
mije,i,adj,male,masculine
moku,t,vt,eat,drink,consume,swallow,ingest
moku,i,vi,eat,drink,consume,swallow
moku,i,n,food,meal
moli,i,adj,dead,dying,deadly,fatal
moli,i,vi,die
moli,t,vt,kill
monsi,i,n,back,behind,rear
mu,i,int,moo,meow,woof,(animal noise or communication)
mu,i,onom,moo,meow,woof,(animal noise or communication)
mun,i,n,moon
mun,i,adj,lunar,monthly
musi,i,adj,artful,artistic,entertaining,frivolous,playful,recreational
musi,i,n,fun,play,game,art,entertainment
musi,i,vi,play,have fun
mute,i,n,quantity
mute,i,x,(marks plural)
mute,i,dp,many,several,plenty
mute,i,d,lots of,a lot of,more,much
mute,i,pnp,many,several
mute,i,pn,a lot,much
mute,i,adv,really,very,much
mute,i,adj,abundant,multiple,many,plenty
mute,t,vt,multiply,increase
nanpa,i,n,number
nanpa,i,x,(signals ordinal number)
nasa,i,adj,unusual,strange,foolish,crazy,drunk,intoxicated
nasin,i,n,way,road,manner,custom,doctrine,method,path,road,system
nena,i,n,bump,button,hill,mountain,nose,protuberance
ni,i,ds,that,this
ni,i,dp,these,those
ni,i,pns,this,that
ni,i,pnp,these,those
nimi,i,n,name,word
nimi,i,adj,verbal
noka,i,n,foot,leg,bottom,lower part,organ of locomotion
o,p,x,(vocative or imperative)
o,p,xint,O
olin,t,vt,love,have compassion for,respect,show affection to
olin,i,n,love,compassion,respect,esteem
ona,i,pnsn,he,she
ona,i,pnso,him,her
ona,i,pnpn,they
ona,i,pnpo,them
ona,i,pns,it
ona,i,adj,of his,of hers,of theirs
ona,i,d,his,her,their,its
open,t,vt,begin,start,open,turn on
open,i,vi,begin,start
open,i,adj,beginning,open,on
pakala,i,adj,botched,broken,damaged,harmed,messed up
pakala,t,vt,botch,break,damage,mess up
pali,t,vt,do,take action on,work on,build,make,prepare,create
pali,i,vi,act,work,function,operate
pali,i,adj,active
palisa,i,n,long hard thing,branch,rod,stick
pan,i,n,cereal,grain,barley,corn,oat,rice,wheat,bread,pasta
pana,i,vt,give,send,emit,provide,put,release
pi,p,x,(signals nested modifiers)
pi,i,xprep,of,about (topic of discussion),regarding (topic of discussion),concerning (topic of discussion),for (purpose)
pilin,t,vt,feel,think,sense,touch
pilin,i,vi,feel,think,sense
pilin,i,n,feeling,heart,emotion,experience
pilin,i,adj,feeling,emotion,experience
pimeja,i,adj,black,dark,unlit
pimeja,i,n,darkness
pini,i,adj,past,done,over (finished)
pini,t,vt,complete,end,finish,turn off
pini,i,vi,end
pini,i,n,end,tip
pipi,i,n,bug,insect,ant,spider
poka,i,n,hip,side,nearby,vicinity
poki,i,n,container,bag,bowl,box,cup,cupboard,drawer,vessel
pona,i,adj,good,positive,useful,friendly,peaceful,simple
pona,i,adv,well
pona,i,n,good,simplicity,positivity,goodness
pona,t,vt,improve,fix,clean,repair,better
pona,i,int,yay,hooray,hurrah
pu,i,pn,the official Toki Pona book
pu,i,vi,read the official Toki Pona book,interact with the official Toki Pona book
sama,i,adj,similar,fellow,common
sama,i,pno,each other,one another,the same
sama,i,d,the same
sama,i,n,sibling,peer,fellow
sama,prep,prep,as,like,such as,similar to,the same as
sama,vp,seem (like)
sama,vc,seem,appear,look
seli,i,n,fire,light,heat,cooking element,chemical reaction
seli,t,vt,burn,cook,process
seli,i,adj,hot,warm,cooked
selo,i,n,outside (surface),outer form,outer layer,bark,peel,shell,skin,boundary,shape
seme,i,pn,what,which
seme,i,d,which
seme,i,adv,how
sewi,i,n,top,height,area above,highest part
sewi,i,adj,awe-inspiring,divine,sacred,supernatural
sijelo,i,n,body,torso,physical state
sike,i,n,round or circular thing,ball,circle,cycle,sphere,wheel
sike,i,adj,of one year
sin,i,adj,new,fresh,additional,another,extra
sin,t,vt,renew,freshen,renovate
namako,alt,sin
sina,i,pnp,you
sina,i,d,your
sina,i,adj,of yours
sinpin,i,n,face,foremost,front,wall
sitelen,i,n,image,picture,representation,symbol,mark,writing
sitelen,t,vt,write,draw
sitelen,t,vi,write,draw
sona,t,vt,know,know how,
sona,t,vp,be skilled (in),be wise (about),have information (on)
sona,i,n,knowledge,wisdom
sona,i,vi,know
soweli,i,n,animal,beast,land mammal
suli,i,adj,big,heavy,large,great,long,tall,important,adult
suli,t,vt,enlarge,lengthen
suli,i,n,size
suno,i,n,sun,light,day,brightness,glow,radiance,shine,light source
suno,i,adj,bright,solar
supa,i,n,(horizontal) surface,top,table,thing to put or rest something on
suwi,i,adj,sweet,fragrant,cute,innocent,adorable
suwi,i,n,candy,sweet food
suwi,t,vt,sweeten
tan,prep,prep,by,from,because of
tan,i,n,origin,cause
taso,i,conj,but,however,except
taso,i,adj,only,sole
taso,i,adv,only,just
tawa,prep,prep,to (direction),toward,approaching,until,for (from the perspective of),to (from the perspective of)
tawa,prep,vt,approach
tawa,prep,vp,go (to), move (to), move (towards),
tawa,t,vt,e,move,displace
tawa,i,vi,go,leave,move,walk,travel
tawa,i,adj,moving
telo,i,n,water,liquid,fluid,beverage,juice,sauce,sea,bay,stream,body of water
telo,i,adj,watery
telo,t,vt,wash,wet,rinse,water
tenpo,i,n,time,duration,moment,occasion,period,situation
toki,i,vi,communicate,say,speak,talk,think
toki,t,vt,say,speak,utter
toki,i,n,language,tongue,speech
toki,i,int,hello,hi
tomo,i,n,building,indoor space,home,house,room
tomo,i,adj,domestic,urban,household
tu,i,num,two
tu,i,adj,double
tu,i,dp,a pair of
tu,i,n,pair
unpa,t,vp,have sexual relations (with),have marital relations (with)
unpa,i,vi,have sex
unpa,i,n,sex
unpa,i,adj,sexual,erotic
uta,i,n,mouth,lip,jaw,oral cavity
uta,i,adj,oral
uta,t,vt,kiss,bite
utala,t,vt,battle,challenge,compete against,struggle against
walo,i,adj,white,whitish,light-colored,pale
wan,i,adj,unique,united
wan,i,adj,single
wan,i,num,one
waso,i,n,bird,flying creature,winged animal
wawa,i,adj,strong,powerful,confident,sure,energetic,intense
weka,i,adj,absent,away
weka,t,vt,ignore,remove,shun,repel
wile,t,vt,want,need,require,have (to),wish (to)
wile,prev,vm,must,should
wile,t,vp,wish (to)
wile,i,n,"will (wish,desire)"
